Listening on 127.0.0.1:9999
MAP-Elites insertion: outcome=new-global-best qd-delta=1125.844023 qd-score=1125.844023 emitter=initial-population
MAP-Elites insertion: outcome=new-cell qd-delta=999.682201 qd-score=24641.671684 emitter=initial-population
MAP-Elites insertion: outcome=new-cell qd-delta=1338.178430 qd-score=25979.850113 emitter=initial-population
MAP-Elites insertion: outcome=new-cell qd-delta=1143.898658 qd-score=27123.748771 emitter=initial-population
MAP-Elites insertion: outcome=new-cell qd-delta=1433.078867 qd-score=28556.827638 emitter=initial-population
MAP-Elites insertion: outcome=new-cell qd-delta=1654.880602 qd-score=30211.708239 emitter=initial-population
MAP-Elites insertion: outcome=new-cell qd-delta=1268.068781 qd-score=31479.777021 emitter=initial-population
MAP-Elites insertion: outcome=new-cell qd-delta=1592.822604 qd-score=33072.599625 emitter=initial-population
MAP-Elites insertion: outcome=new-cell qd-delta=535.052680 qd-score=33607.652305 emitter=initial-population
MAP-Elites insertion: outcome=new-cell qd-delta=732.829931 qd-score=34340.482235 emitter=initial-population
MAP-Elites insertion: outcome=new-cell qd-delta=1321.564595 qd-score=35662.046831 emitter=initial-population
MAP-Elites insertion: outcome=new-cell qd-delta=1540.482641 qd-score=37202.529471 emitter=initial-population
MAP-Elites insertion: outcome=new-cell qd-delta=938.265834 qd-score=38140.795305 emitter=initial-population
MAP-Elites insertion: outcome=new-cell qd-delta=1387.277202 qd-score=39528.072507 emitter=initial-population
MAP-Elites insertion: outcome=new-cell qd-delta=698.373618 qd-score=40226.446125 emitter=initial-population
MAP-Elites insertion: outcome=new-cell qd-delta=521.836885 qd-score=40748.283010 emitter=initial-population
MAP-Elites insertion: outcome=new-cell qd-delta=1252.077907 qd-score=42000.360916 emitter=initial-population
MAP-Elites insertion: outcome=new-cell qd-delta=936.278099 qd-score=42936.639016 emitter=initial-population
MAP-Elites insertion: outcome=new-cell qd-delta=1213.298004 qd-score=44149.937020 emitter=initial-population
MAP-Elites insertion: outcome=new-cell qd-delta=468.349460 qd-score=44618.286480 emitter=initial-population
MAP-Elites insertion: outcome=new-cell qd-delta=481.463973 qd-score=45099.750453 emitter=initial-population
15:06:45: 7779x RT, 129.6 creatures/sec. Fitness: best=1923.6, avg=1127.5, new=(loaded=1362.6). MAP-Elites(8x8, morphologies=3): occupied=40, pending=192, in flight=40, QD score=45099.750
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=45099.750453 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=45099.750453 emitter=initial-population
MAP-Elites insertion: outcome=new-cell qd-delta=1029.470396 qd-score=46129.220848 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46129.220848 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46129.220848 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46129.220848 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46129.220848 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46129.220848 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46129.220848 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46129.220848 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46129.220848 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46129.220848 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46129.220848 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46129.220848 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46129.220848 emitter=initial-population
MAP-Elites insertion: outcome=replacement qd-delta=189.056616 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
15:06:48: 7847x RT, 130.8 creatures/sec. Fitness: best=1923.6, avg=1129.7, new=(loaded=1056.2). MAP-Elites(8x8, morphologies=3): occupied=41, pending=192, in flight=40, QD score=46318.277
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
15:06:50: 7874x RT, 131.2 creatures/sec. Fitness: best=1923.6, avg=1129.7, new=(loaded=1061.3). MAP-Elites(8x8, morphologies=3): occupied=41, pending=192, in flight=40, QD score=46318.277
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
15:06:52: 7851x RT, 130.8 creatures/sec. Fitness: best=1923.6, avg=1129.7, new=(loaded=1054.8, qd-mutate=1023.6, template-m2-wheel-biased=873.0, qd-large-mutate=1312.2, template-m1-balanced=836.7). MAP-Elites(8x8, morphologies=3): occupied=41, pending=192, in flight=40, QD score=46318.277
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46318.277464 emitter=initial-population
MAP-Elites insertion: outcome=replacement qd-delta=18.880358 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
15:06:54: 7736x RT, 128.9 creatures/sec. Fitness: best=1923.6, avg=1130.2, new=(qd-mutate=1096.6, qd-large-mutate=1259.3, template-m1-balanced=863.8, curl-left=939.2, curl-right=502.7). MAP-Elites(8x8, morphologies=3): occupied=41, pending=192, in flight=40, QD score=46337.158
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
MAP-Elites insertion: outcome=rejected qd-delta=0.000000 qd-score=46337.157822 emitter=initial-population
